time,true_x,true_y,true_z,est_x,est_y,est_z,pos_error_norm,vel_error_norm
0.35000000000000014,0.040048509088872655,2.597390391641775e-06,0.5286524324516487,0.5063577917755302,-0.5150600386945375,0.7381220556890962,0.7256799496125957,1.5638236736551727
0.36000000000000015,0.04233794593150977,2.801873877269098e-06,0.5588876408022959,0.5077279636250387,-0.5154582483794463,0.7519236732834964,0.7207987740924131,1.6446097621604774
0.37000000000000016,0.04469105490854154,3.0142988096152804e-06,0.5899649250430992,0.5090915349364741,-0.5159347786740622,0.7657627591524873,0.7160757575462559,1.725625681555449
0.38000000000000017,0.04710783940836599,3.2318721058647184e-06,0.6218844041688997,0.5104447902149255,-0.5164874570453439,0.7796388855109184,0.7115688568962467,1.8065968213171641
0.3900000000000002,0.04958830348723516,3.4517115245772756e-06,0.6546461971364409,0.5117894093120962,-0.5171188291611368,0.7935538736541137,0.7073476218919567,1.8873063238669727
0.4000000000000002,0.05213245173028081,3.6755011657226776e-06,0.6882504250274681,0.1788484601052845,-0.3770970364188465,0.9522227846078146,0.47743407956647776,1.4963731912900204
0.4100000000000002,0.054740295499599884,3.904544726930692e-06,0.7226972100930077,0.1816520752557171,-0.37751222302499166,0.9709003628229215,0.46928651316777703,1.5747256001409125
0.4200000000000002,0.05741183438756087,4.139704394106721e-06,0.757986670184159,0.18447061455835148,-0.3781124591988493,0.9896380157867173,0.46127913664517867,1.6538420633526383
0.4300000000000002,0.060147071660037674,4.379591179204978e-06,0.7941189248366388,0.18730661347581995,-0.37889857360406637,1.0084376932630321,0.45350802805979534,1.7321909121292243
0.4400000000000002,0.06294601426606722,4.624702394036829e-06,0.8310940949910964,0.1901631303967918,-0.3798713921365678,1.0273010353989478,0.446079753261974,1.8113073403003637
